,customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age
1100,1101,Female,76,1968-12-22,Senior Editor,,Mass Customer,N,No,15,49
1101,1102,Female,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15,41
1102,1103,Female,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,N,Yes,20,39
1103,1104,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8,58
1104,1105,Male,39,1990-02-10,General Manager,,Mass Customer,N,No,18,27
1105,1106,Female,2,1962-12-17,Software Consultant,Retail,Mass Customer,N,No,15,55
1106,1107,Female,70,1974-07-17,Social Worker,Health,High Net Worth,N,No,18,43
1107,1108,Female,86,1962-03-06,Dental Hygienist,Health,Mass Customer,N,No,17,55
1108,1109,Male,21,1989-09-01,Web Developer II,Entertainment,High Net Worth,N,No,6,28
1109,1110,Male,73,1991-03-17,Information Systems Manager,Retail,High Net Worth,N,No,12,26
1110,1111,Male,96,1960-03-04,Director of Sales,,High Net Worth,N,Yes,18,57
1111,1112,Male,25,1981-05-22,,,Mass Customer,N,Yes,13,36
1112,1113,Male,45,1992-06-24,Recruiter,Property,Mass Customer,N,No,6,25
1113,1114,Female,96,1976-06-03,Structural Engineer,Retail,Mass Customer,N,No,14,41
1114,1115,Female,33,1970-01-18,Account Coordinator,,High Net Worth,N,Yes,17,47
1115,1116,Female,59,1974-06-26,Assistant Manager,Health,Mass Customer,N,Yes,16,43
1116,1117,Female,83,1975-12-01,Quality Engineer,,Affluent Customer,N,No,14,42
1117,1118,Female,95,1975-12-19,Sales Representative,Retail,Mass Customer,N,Yes,9,42
1118,1119,Male,43,1976-10-09,,Entertainment,Mass Customer,N,Yes,19,41
1119,1120,Female,87,1980-08-31,Web Developer IV,Retail,Affluent Customer,N,No,12,37
1120,1121,Female,30,1984-01-21,Registered Nurse,Health,Mass Customer,N,Yes,3,33
1121,1122,Female,59,1985-12-19,,,Mass Customer,N,No,11,32
1122,1123,Male,50,1962-06-18,,Property,Mass Customer,N,No,13,55
1123,1124,Male,36,1965-02-03,Health Coach III,Health,Affluent Customer,N,Yes,9,52
1124,1125,Male,25,1990-01-19,Software Test Engineer III,IT,Affluent Customer,N,No,9,27
1125,1126,Female,77,1973-09-27,Executive Secretary,,Mass Customer,N,No,14,44
1126,1127,Female,30,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8,26
1127,1128,Female,47,1992-04-12,Financial Advisor,Financial Services,Mass Customer,N,Yes,8,25
1128,1129,Male,2,1977-06-29,VP Marketing,Entertainment,Mass Customer,N,Yes,9,40
1129,1130,Female,90,1964-12-06,Sales Associate,,Mass Customer,N,No,16,53
1130,1131,Male,16,1956-08-07,VP Marketing,,Mass Customer,N,No,15,61
1131,1132,Female,99,1985-08-01,Actuary,Financial Services,Affluent Customer,N,Yes,9,32
1132,1133,Male,88,1968-01-26,,Manufacturing,Affluent Customer,N,No,6,49
1133,1134,Male,22,1994-09-30,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3,23
1134,1135,Female,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11,37
1135,1136,Male,72,1977-08-31,Executive Secretary,Property,High Net Worth,N,No,7,40
1136,1137,Male,46,1977-07-03,Business Systems Development Analyst,,Mass Customer,N,No,18,40
1137,1138,Female,77,1991-09-21,Statistician I,Retail,Mass Customer,N,Yes,5,26
1138,1139,Male,52,1982-09-15,Editor,Manufacturing,Mass Customer,N,Yes,16,35
1139,1140,Female,32,1986-02-25,Executive Secretary,,Mass Customer,N,Yes,13,31
1140,1141,Female,70,1981-09-19,,Financial Services,High Net Worth,N,Yes,4,36
1141,1142,Male,95,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2,19
1142,1143,Male,64,1955-03-06,Office Assistant IV,Health,Mass Customer,N,Yes,6,62
1143,1144,Male,73,1996-12-12,Environmental Specialist,Health,High Net Worth,N,Yes,5,21
1144,1145,Female,80,1965-09-26,,Property,Mass Customer,N,Yes,14,52
1145,1146,Male,88,1992-08-31,Assistant Professor,Financial Services,High Net Worth,N,No,8,25
1146,1147,Male,71,1968-07-09,Health Coach II,Entertainment,High Net Worth,N,Yes,9,49
1147,1148,Male,60,1987-09-28,Statistician IV,Financial Services,High Net Worth,N,No,5,30
1148,1149,Female,29,1967-09-30,Developer III,,Affluent Customer,N,Yes,14,50
1149,1150,Female,64,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13,42
1150,1151,Female,27,1965-04-06,VP Product Management,Argiculture,High Net Worth,N,Yes,19,52
1151,1152,Male,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3,19
1152,1153,Female,53,1995-01-17,Desktop Support Technician,Health,Mass Customer,N,Yes,3,22
1153,1154,Male,26,1974-11-24,Research Nurse,Health,Mass Customer,N,Yes,20,43
1154,1155,Female,73,1994-01-15,VP Marketing,Property,Mass Customer,N,Yes,9,23
1155,1156,Female,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1,20
1156,1157,Male,69,1974-04-03,Research Nurse,Health,Affluent Customer,N,Yes,17,43
1157,1158,Male,85,1985-02-17,Senior Quality Engineer,,Mass Customer,N,Yes,19,32
1158,1159,Male,94,1993-01-28,Librarian,Entertainment,Mass Customer,N,No,1,24
1159,1160,Female,98,1965-04-08,Speech Pathologist,IT,Affluent Customer,N,No,10,52
1160,1161,Female,86,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,N,No,15,40
1161,1162,Male,29,1990-04-13,Marketing Assistant,,Mass Customer,N,Yes,7,27
1162,1163,Male,77,1981-11-13,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,36
1163,1164,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,N,Yes,17,40
1164,1165,Female,58,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2,24
1165,1166,Female,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,N,No,8,45
1166,1167,Female,20,1996-06-03,Software Test Engineer III,Health,Mass Customer,N,No,4,21
1167,1168,Male,44,1965-02-16,Pharmacist,Health,Affluent Customer,N,No,18,52
1168,1169,Female,33,1967-08-09,Actuary,Financial Services,Mass Customer,N,Yes,13,50
1169,1170,Female,62,1964-11-30,Assistant Professor,IT,Mass Customer,N,Yes,4,53
1170,1171,Female,32,1971-08-15,Human Resources Manager,,Affluent Customer,N,Yes,8,46
1171,1172,Male,48,1974-04-12,Recruiter,,Mass Customer,N,Yes,17,43
1172,1173,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,N,No,16,39
1174,1175,Male,8,1985-09-22,Human Resources Manager,,Mass Customer,N,No,8,32
1175,1176,Female,7,1976-01-16,Software Engineer IV,,Affluent Customer,N,Yes,7,41
1176,1177,Female,47,1953-08-31,Food Chemist,Health,Affluent Customer,N,Yes,6,64
1177,1178,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13,47
1178,1179,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,N,Yes,13,29
1179,1180,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,N,No,10,42
1180,1181,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,N,No,8,39
1181,1182,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,N,Yes,7,42
1182,1183,Male,50,1958-11-14,Media Manager II,,Affluent Customer,N,No,6,59
1183,1184,Female,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13,49
1184,1185,Female,17,2000-07-23,VP Product Management,,Mass Customer,N,Yes,2,17
1185,1186,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20,40
1186,1187,Male,65,1998-10-21,,Financial Services,Mass Customer,N,No,1,19
1187,1188,Female,14,1984-02-23,Statistician IV,,Affluent Customer,N,Yes,4,33
1188,1189,Male,22,1988-08-29,Geologist I,Health,High Net Worth,N,Yes,8,29
1189,1190,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10,49
1190,1191,Female,20,1996-05-22,Director of Sales,,Mass Customer,N,Yes,1,21
1191,1192,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16,48
1192,1193,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5,31
1193,1194,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,N,No,3,25
1194,1195,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,N,No,18,39
1195,1196,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2,19
1196,1197,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5,20
1197,1198,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,N,No,7,44
1198,1199,Male,7,1958-06-14,VP Accounting,Financial Services,Affluent Customer,N,Yes,5,59
1199,1200,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,N,No,18,43
1200,1201,Female,42,1955-11-28,,Manufacturing,Mass Customer,N,No,10,62
1201,1202,Male,90,1992-02-26,Sales Representative,Retail,Mass Customer,N,Yes,8,25
1202,1203,Female,38,1988-05-06,Technical Writer,Health,Affluent Customer,N,No,22,29
1203,1204,Female,12,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16,46
1204,1205,Male,38,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13,39
1205,1206,Female,13,1978-05-07,Paralegal,Financial Services,Mass Customer,N,No,13,39
1206,1207,Female,30,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1,20
1207,1208,Female,23,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15,34
1208,1209,Male,40,1977-09-06,Senior Developer,Property,High Net Worth,N,Yes,11,40
1210,1211,Male,45,1978-07-23,VP Sales,Financial Services,Affluent Customer,N,Yes,14,39
1211,1212,Female,28,1968-10-24,Legal Assistant,Property,Affluent Customer,N,No,13,49
1212,1213,Male,80,1973-10-21,Accounting Assistant II,,High Net Worth,N,No,15,44
1213,1214,Male,0,1989-05-01,Internal Auditor,Property,High Net Worth,N,No,15,28
1214,1215,Female,79,1967-02-26,VP Quality Control,Manufacturing,Mass Customer,N,No,11,50
1215,1216,Female,15,1959-06-25,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10,58
1216,1217,Female,67,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,N,No,16,49
1217,1218,Female,12,1982-01-09,,,Mass Customer,N,Yes,7,35
1218,1219,Male,93,1971-11-04,,Financial Services,Mass Customer,N,No,14,46
1219,1220,Male,12,1987-06-08,Editor,,High Net Worth,N,No,14,30
1220,1221,Male,75,1995-09-25,VP Product Management,Health,High Net Worth,N,Yes,14,22
1221,1222,Female,83,1970-11-01,Account Executive,Property,Mass Customer,N,No,19,47
1222,1223,Female,19,1965-01-05,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16,52
1223,1224,Female,9,1977-04-04,Junior Executive,Manufacturing,Mass Customer,N,No,16,40
1224,1225,Male,5,1988-01-22,Clinical Specialist,Health,Mass Customer,N,Yes,10,29
1225,1226,Female,32,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13,36
1226,1227,Female,63,1989-09-30,Software Engineer I,IT,Affluent Customer,N,Yes,12,28
1227,1228,Female,43,1962-04-27,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,6,55
1228,1229,Male,38,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1,17
1229,1230,Male,61,1985-07-24,,Financial Services,Mass Customer,N,Yes,10,32
1230,1231,Female,94,1973-07-28,Social Worker,Health,Affluent Customer,N,No,18,44
1231,1232,Male,83,1959-09-12,Help Desk Operator,Property,Affluent Customer,N,No,20,58
1232,1233,Female,17,1978-07-07,,Retail,Affluent Customer,N,Yes,16,39
1233,1234,Male,87,1965-04-19,Geologist I,,Mass Customer,N,No,17,52
1234,1235,Female,24,1969-02-28,Dental Hygienist,Health,Mass Customer,N,No,9,48
1235,1236,Male,75,1974-05-21,Web Designer IV,Financial Services,High Net Worth,N,Yes,18,43
1236,1237,Female,6,1969-12-31,Research Nurse,Health,High Net Worth,N,No,16,48
1237,1238,Male,24,1978-06-01,Graphic Designer,,Affluent Customer,N,Yes,6,39
1238,1239,Male,9,1978-02-28,,,Mass Customer,N,Yes,17,39
1239,1240,Female,64,1965-05-13,Sales Associate,Manufacturing,Mass Customer,N,Yes,19,52
1240,1241,Female,23,1986-03-22,Pharmacist,Health,Affluent Customer,N,Yes,11,31
1241,1242,Male,36,1973-02-04,Human Resources Assistant III,Property,High Net Worth,N,Yes,18,44
1242,1243,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8,64
1244,1245,Male,34,1994-05-31,Product Engineer,Manufacturing,Affluent Customer,N,No,1,23
1245,1246,Male,94,1993-08-10,,,High Net Worth,N,No,6,24
1246,1247,Female,15,1960-10-05,Geologist I,Entertainment,Affluent Customer,N,No,11,57
1247,1248,Female,31,1963-12-18,General Manager,,Affluent Customer,N,Yes,7,54
1248,1249,Male,11,1967-10-31,,Telecommunications,Mass Customer,N,No,16,50
1249,1250,Female,42,2001-11-02,Help Desk Technician,Manufacturing,Mass Customer,N,No,1,16
1250,1251,Male,63,1997-10-01,Desktop Support Technician,Property,Mass Customer,N,No,2,20
1251,1252,Male,46,1965-01-16,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14,52
1252,1253,Female,81,1996-08-19,Research Assistant I,Manufacturing,Mass Customer,N,No,5,21
1253,1254,Male,60,1958-12-18,Graphic Designer,Retail,Mass Customer,N,Yes,5,59
1254,1255,Male,5,1982-05-20,,Health,Affluent Customer,N,No,11,35
1255,1256,Male,8,1986-05-11,Food Chemist,Health,High Net Worth,N,No,9,31
1256,1257,Male,40,1972-06-19,Assistant Professor,Property,Affluent Customer,N,Yes,9,45
1257,1258,Male,89,1978-04-21,Geological Engineer,Manufacturing,Mass Customer,N,No,6,39
1258,1259,Female,23,1973-11-24,Assistant Professor,Financial Services,Mass Customer,N,No,9,44
1259,1260,Male,92,1989-10-01,Tax Accountant,Property,Mass Customer,N,No,9,28
1260,1261,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4,46
1261,1262,Female,90,1967-12-07,Technical Writer,,High Net Worth,N,Yes,19,50
1262,1263,Male,41,1973-06-16,Nurse,Manufacturing,Affluent Customer,N,No,8,44
1263,1264,Male,48,1994-02-28,,Health,Mass Customer,N,Yes,7,23
1264,1265,Male,72,1987-07-22,Biostatistician I,Property,Mass Customer,N,Yes,2,30
1265,1266,Male,68,1978-05-02,Human Resources Manager,Health,Mass Customer,N,Yes,10,39
1266,1267,Male,39,1979-06-03,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19,38
1267,1268,Male,20,1989-12-06,,Financial Services,High Net Worth,N,Yes,2,28
1268,1269,Male,56,1990-08-25,Account Coordinator,Property,High Net Worth,N,Yes,7,27
1269,1270,Male,72,1983-02-27,Paralegal,Financial Services,Affluent Customer,N,No,10,34
1270,1271,Female,71,1994-07-11,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6,23
1271,1272,Female,2,1985-04-04,,Manufacturing,Affluent Customer,N,No,17,32
1272,1273,Male,48,1974-07-31,General Manager,Financial Services,Affluent Customer,N,Yes,14,43
1273,1274,Male,12,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20,40
1274,1275,Female,70,1966-01-10,General Manager,Health,Mass Customer,N,Yes,8,51
1275,1276,Male,24,1964-06-07,Dental Hygienist,Health,Affluent Customer,N,No,4,53
1276,1277,Male,26,1972-12-26,Help Desk Technician,,Mass Customer,N,Yes,9,45
1277,1278,Female,14,1998-11-15,Pharmacist,Health,Affluent Customer,N,No,2,19
1278,1279,Male,30,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20,55
1279,1280,Male,71,1978-01-24,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15,39
1280,1281,Male,29,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16,49
1281,1282,Male,99,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14,37
1282,1283,Female,43,1994-08-23,Clinical Specialist,Health,Mass Customer,N,No,1,23
1283,1284,Male,30,1976-01-28,Junior Executive,Entertainment,Affluent Customer,N,No,11,41
1284,1285,Male,44,1973-05-23,Office Assistant III,Manufacturing,Mass Customer,N,Yes,12,44
1285,1286,Female,83,1975-06-28,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16,42
1286,1287,Male,72,1960-10-23,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20,57
1287,1288,Female,51,1979-10-07,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18,38
1288,1289,Male,35,1973-07-16,,,Mass Customer,N,Yes,8,44
1289,1290,Male,49,1967-08-08,VP Marketing,Financial Services,High Net Worth,N,Yes,6,50
1290,1291,Male,0,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,12,37
1291,1292,Female,56,1961-06-02,,,Affluent Customer,N,No,20,56
1292,1293,Male,89,1980-10-07,Quality Engineer,IT,Mass Customer,N,No,8,37
1293,1294,Female,31,1974-09-28,,Manufacturing,Mass Customer,N,Yes,15,43
1294,1295,Male,66,1997-01-25,Nurse,Argiculture,Mass Customer,N,Yes,5,20
1295,1296,Female,61,1989-03-11,Paralegal,Financial Services,Affluent Customer,N,Yes,9,28
1296,1297,Male,91,1981-02-12,Social Worker,Health,Mass Customer,N,No,3,36
1297,1298,Male,35,1974-04-06,Research Nurse,Health,Mass Customer,N,No,16,43
1298,1299,Female,72,1977-01-17,Media Manager IV,,Affluent Customer,N,No,12,40
1299,1300,Female,0,1991-03-10,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9,26
1300,1301,Female,17,1991-11-25,Structural Analysis Engineer,Health,Mass Customer,N,No,9,26
1301,1302,Female,29,1998-05-03,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2,19
1302,1303,Male,64,1972-04-27,,Argiculture,Mass Customer,N,No,15,45
1303,1304,Male,23,1977-11-16,Administrative Assistant III,,High Net Worth,N,No,11,40
1304,1305,Male,97,1970-03-01,Executive Secretary,Financial Services,High Net Worth,N,Yes,6,47
1305,1306,Male,13,1956-04-12,Occupational Therapist,Health,Affluent Customer,N,Yes,13,61
1306,1307,Female,73,1970-09-06,Dental Hygienist,Health,High Net Worth,N,Yes,10,47
1307,1308,Male,34,1976-08-27,Analog Circuit Design manager,,Affluent Customer,N,Yes,18,41
1308,1309,Male,95,1977-03-22,VP Marketing,,Mass Customer,N,No,13,40
1309,1310,Male,38,1986-12-20,Geological Engineer,Manufacturing,High Net Worth,N,Yes,13,31
1310,1311,Female,89,1984-10-06,VP Accounting,Financial Services,Mass Customer,N,Yes,13,33
1311,1312,Female,96,1994-07-16,Food Chemist,Health,Affluent Customer,N,No,8,23
1312,1313,Male,59,1986-02-09,Analyst Programmer,Property,Mass Customer,N,No,22,31
1313,1314,Female,25,1970-02-23,Clinical Specialist,Health,Mass Customer,N,Yes,6,47
1314,1315,Female,46,1973-06-24,,IT,Mass Customer,N,Yes,12,44
1315,1316,Male,79,1990-03-06,Recruiter,Retail,High Net Worth,N,Yes,18,27
1316,1317,Male,2,1973-01-18,General Manager,Retail,Mass Customer,N,Yes,5,44
1317,1318,Female,10,1966-08-17,Senior Developer,Financial Services,Mass Customer,N,Yes,4,51
1318,1319,Male,20,1955-07-18,,Entertainment,Mass Customer,N,Yes,12,62
1319,1320,Female,4,1983-10-29,,Manufacturing,High Net Worth,N,Yes,7,34
1320,1321,Female,29,1994-07-05,Editor,Argiculture,Affluent Customer,N,No,8,23
1321,1322,Female,37,2001-10-16,Data Coordiator,Financial Services,Mass Customer,N,Yes,1,16
1322,1323,Male,27,1988-04-04,Account Executive,,High Net Worth,N,Yes,9,29
1323,1324,Female,88,1978-02-22,Web Designer III,Manufacturing,Mass Customer,N,No,11,39
1324,1325,Male,67,1968-08-25,Account Executive,Argiculture,High Net Worth,N,Yes,14,49
1325,1326,Male,15,1966-02-23,Biostatistician III,Health,Affluent Customer,N,Yes,5,51
1326,1327,Female,57,1995-11-25,Director of Sales,Property,Affluent Customer,N,No,6,22
1327,1328,Male,19,1981-09-02,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6,36
1328,1329,Female,65,1989-07-15,Database Administrator IV,,Mass Customer,N,No,11,28
1329,1330,Male,20,1985-08-02,Technical Writer,,Affluent Customer,N,No,19,32
1330,1331,Male,12,1987-03-24,Tax Accountant,Telecommunications,High Net Worth,N,No,17,30
1331,1332,Male,87,1978-05-01,Technical Writer,,Mass Customer,N,Yes,12,39
1332,1333,Male,4,1973-08-23,Compensation Analyst,Financial Services,High Net Worth,N,No,9,44
1333,1334,Female,72,1998-10-23,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4,19
1334,1335,Female,57,1997-08-14,,Entertainment,Mass Customer,N,Yes,3,20
1335,1336,Male,83,1989-03-13,Physical Therapy Assistant,,Mass Customer,N,Yes,15,28
1336,1337,Female,15,1988-03-08,Structural Engineer,Health,Mass Customer,N,No,10,29
